"ID","Order","Ring","RingTitle","Step","Gate","Focus","SourceBasis","Trigger","PassCondition","FailCondition","Evidence","Next","Status"
"CS-GR-448","448","R27","Security Local-Only Sensitive","06","Source Provenance Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","evidence or concept is imported","source, activity, actor/tool, evidence, and derived decision are visible. Ring clean result: sensitive or local-only material stays out of broad output.","a concept is used with no custody trail or how-found chain","source index, provenance passport, hash, citation, transcript path","Attention Salience Gate","candidate support gate; not active doctrine"
"CS-GR-449","449","R27","Security Local-Only Sensitive","07","Attention Salience Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","too many signals compete","active focus and blocked side routes are visible. Ring clean result: sensitive or local-only material stays out of broad output.","everything remains equally loud and the route drifts","active target, side-route list, load state, user correction","Relation Edge Gate","candidate support gate; not active doctrine"
"CS-GR-450","450","R27","Security Local-Only Sensitive","08","Relation Edge Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","two items seem connected","edge type is named: source, proof, parent, child, neighbor, blocker, promotion, return. Ring clean result: sensitive or local-only material stays out of broad output.","similarity is mistaken for relationship","relation table, graph note, source map, issue map","Risk Dirty-Milk Gate","candidate support gate; not active doctrine"
"CS-GR-451","451","R27","Security Local-Only Sensitive","09","Risk Dirty-Milk Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","motion could carry bad material forward","dirty conditions, risk severity, and quarantine path are named. Ring clean result: sensitive or local-only material stays out of broad output.","dirty milk is carried because it looks useful","risk note, dirty-tree status, security watch, conflict signal","Substrate Tool Gate","candidate support gate; not active doctrine"
"CS-GR-452","452","R27","Security Local-Only Sensitive","10","Substrate Tool Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","a tool or method is chosen","tool matches phenomenon: shell for file truth, source ledger for research, map for relations, test for behavior. Ring clean result: sensitive or local-only material stays out of broad output.","a bigger or flashier tool substitutes for the right substrate","command output, source ledger, test result, map, receipt","Action Exit Gate","candidate support gate; not active doctrine"
"CS-GR-453","453","R27","Security Local-Only Sensitive","11","Action Exit Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","the ring is about to move","allowed exits close by proof, not explanation. Ring clean result: sensitive or local-only material stays out of broad output.","the system exits by sounding resolved","named action, proof closure, blocked narration exit","Proof Evidence Gate","candidate support gate; not active doctrine"
"CS-GR-454","454","R27","Security Local-Only Sensitive","12","Proof Evidence Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","a claim needs trust","claim touches visible evidence. Ring clean result: sensitive or local-only material stays out of broad output.","PASS is claimed from confidence, tone, or authority","hash, path, line, test, citation, root listing, status output","Variation Stability Gate","candidate support gate; not active doctrine"
"CS-GR-455","455","R27","Security Local-Only Sensitive","13","Variation Stability Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","a gate seems good","small wording, file order, or context changes do not break the route. Ring clean result: sensitive or local-only material stays out of broad output.","the gate only works in the exact wording that inspired it","counterexample, perturbation check, repeated run, disproof condition","Consolidation Fit Gate","candidate support gate; not active doctrine"
"CS-GR-456","456","R27","Security Local-Only Sensitive","14","Consolidation Fit Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","overlap appears","KEEP SEPARATE, MOVE LOGIC, PACK TOGETHER, PARK, REJECT, or WATCH AGAIN is chosen with reason. Ring clean result: sensitive or local-only material stays out of broad output.","overlap becomes a broad merge or another loose gate pile","three-signal check, overlap note, risk if merged, risk if separate","Affected Scope Gate","candidate support gate; not active doctrine"
"CS-GR-457","457","R27","Security Local-Only Sensitive","15","Affected Scope Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","a new gate changes neighboring work","affected files, lanes, receipts, maps, and next tasks are statused. Ring clean result: sensitive or local-only material stays out of broad output.","a clean-looking gate leaves stale neighbors","affected-area map, partner sync, no-blind-move check","Verdict Status Gate","candidate support gate; not active doctrine"
"CS-GR-458","458","R27","Security Local-Only Sensitive","16","Verdict Status Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","a judgment is needed","PASS, PASS WITH GUARDRAILS, PARTIAL, FAIL, INVALID, YIELD, BLOCKED, PARKED, PROMOTED, or RETIRED matches evidence. Ring clean result: sensitive or local-only material stays out of broad output.","status words exaggerate the proof","verdict line, proof burden, open guardrail","Return Closure Gate","candidate support gate; not active doctrine"
"CS-GR-459","459","R27","Security Local-Only Sensitive","17","Return Closure Gate","local-only evidence, token-like material, privacy, no leak, no hidden promotion","security watch TODO, local-only hold, receipt guardrails","the ring needs to close","next state circles back to the active target and names release or return trigger. Ring clean result: sensitive or local-only material stays out of broad output.","the ring leaves active weight, no close condition, or no next move","receipt, closeout, issue-status footer, next anchor","next ring or clean stop","candidate support gate; not active doctrine"
"CS-GR-460","460","R28","Compression Condense Simplicity","01","Trigger Recognition Gate","micro-consolidation, invariant-preserving condense, documentation lane split","synthesis decision, Diataxis, simplicity compression ledger","a signal enters this ring","the signal is named before action. Ring clean result: condense preserves payload, source, proof, and return trigger.","the ring starts from mood, speed, or vague pressure","user request, file path, source note, command output, or prior receipt","Authority Scope Gate","candidate support gate; not active doctrine"
"CS-GR-461","461","R28","Compression Condense Simplicity","02","Authority Scope Gate","micro-consolidation, invariant-preserving condense, documentation lane split","synthesis decision, Diataxis, simplicity compression ledger","the ring might touch rules, files, or status","authority, allowed touch, and blocked touch are named. Ring clean result: condense preserves payload, source, proof, and return trigger.","source ore, chat, or support notes become boss by proximity","ACTIVE_ANCHOR, active guide boundary, user request, AGENTS boundary","Object Identity Gate","candidate support gate; not active doctrine"
"CS-GR-462","462","R28","Compression Condense Simplicity","03","Object Identity Gate","micro-consolidation, invariant-preserving condense, documentation lane split","synthesis decision, Diataxis, simplicity compression ledger","an item must be judged","object type and status are named. Ring clean result: condense preserves payload, source, proof, and return trigger.","the item is handled before anyone knows whether it is source, proof, rule, TODO, receipt, or gate","file role, folder, status line, source disposition, receipt","Placement Home Gate","candidate support gate; not active doctrine"
"CS-GR-463","463","R28","Compression Condense Simplicity","04","Placement Home Gate","micro-consolidation, invariant-preserving condense, documentation lane split","synthesis decision, Diataxis, simplicity compression ledger","the object needs a house lane","home lane is named before save, merge, park, or close. Ring clean result: condense preserves payload, source, proof, and return trigger.","a mystery file, loose note, or floating gate remains","path, lane role, manifest, source custody, parking lane","Word Key Gate","candidate support gate; not active doctrine"
