"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-05740","PROOF_CUSTODY","NEXT_WORK","UPDATE ENTRY PATH NEXT ACTION ISSUE OLD NEXT ACTION SECTION NOT FOUND","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/RECEIPTS/UPDATE_ENTRY_PATH_NEXT_ACTION_ISSUE_OLD_NEXT_ACTION_SECTION_NOT_FOUND_20260528_024128.txt"
"CONCEPT-34402","PROOF_CUSTODY","NEXT_WORK","UPDATE ENTRY PATH NEXT ACTION ISSUE REPORT","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/ROOT_COMMAND_CENTER_20260530/RECEIPTS/UPDATE_ENTRY_PATH_NEXT_ACTION_ISSUE_OLD_NEXT_ACTION_SECTION_NOT_FOUND_20260528_024128.txt"
"CONCEPT-12316","PROOF_CUSTODY","NEXT_WORK","Upper object: Intake Gate key/hash audit result.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/ROOT_LAYER_DROPDOWN_REPAIR_TICKETS_20260530.md"
"CONCEPT-00135","PROOF_CUSTODY","NEXT_WORK","Use Earth, Water, Air, Fire, and Center as a symbolic diagnostic to choose the next operation without rushing the active object into the wrong form.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/COMMAND_CENTER/FAILED_SAVE_CUSTODY/ALCHEMICAL_KEY_FALSE_PASS_20260527_000351/HOUSE_WORK/THINK_TANK/SYMBOLIC_LENSES/FOURFOLD_BREATH_OPERATION_SELECTION_LENS_CANDIDATE_20260526.md"
"CONCEPT-33860","PROOF_CUSTODY","NEXT_WORK","Use for old file-history search, fuzzy title recovery, alias search, house-map navigation, source-fit review, or any task where memory could help but cannot be trusted as proof.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/EDWARD_ALL_ROOM_TRIPLE_PATHFINDING_SUIT_CARD_20260530.md"
"CONCEPT-27002","PROOF_CUSTODY","NEXT_WORK","Use notes, scaffolds, resources, receipts, maps, parked ideas, local history, prior rules, TODO boards, source ore, proof history, and current house files by default.","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/PICKUP/CRISS_CROSS_HOUSE_CLEANUP_WORK_ORDER_20260523.md"
"CONCEPT-06126","PROOF_CUSTODY","NEXT_WORK","Use on the next claim of:","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/TODO/TODO_GATE_EVIDENCE_HOW_FOUND_NEXT_USE_20260524_043525.md"
"CONCEPT-19493","PROOF_CUSTODY","NEXT_WORK","Use Proof Gate Evidence-Fit when the next result claims:","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/TODO/TODO_PROOF_GATE_AND_HOW_FOUND_NEXT_USE_20260524_042108.md"
"CONCEPT-05150","PROOF_CUSTODY","NEXT_WORK","Use the active guides, current truth index, named evidence, and user approval path.","1","1","Jxhnny_Kl33N_Seedz/README.md"
"CONCEPT-11674","PROOF_CUSTODY","NEXT_WORK","Use the new grammar routine on a prior unresolved next-use case: source drop / transcript / rough idea material that needs local custody, neutral extraction, checkpoint placement, same-issue application, rerun, and parking.","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/PICKUP/_PARKING_NOTES/NEXT_ISSUE_WASHER_TRIAL_2_LOCAL_SOURCE_CHECKPOINT_20260524_061135.md"
"CONCEPT-27684","PROOF_CUSTODY","NEXT_WORK","Use the root documents and related house concepts to support one bounded next proof target: Task-Frame Custody plus House-over-Assistant Movement against the old failure ""explanation replacing task.""","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/RECEIPTS/BIG_BOY_CHAT_ROOT_DOCS_10_LOOP_WASH_RECEIPT_20260525_031219.md"
"CONCEPT-32607","PROOF_CUSTODY","NEXT_WORK","Use the support pack on the next stage-one wrap, doctrine wash, flatline claim, or complexity-reduction pass.","1","1","Jxhnny_Kl33N_Seedz/MULE_LOCAL_ONLY/TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305/EVIDENCE/GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000/COMMAND_CENTER__RECEIPTS__LOCAL_123_SIMPLICITY_BUILD_COMPRESSION_RESEARCH_WASH_RECEIPT_20260524_050620.txt"
"CONCEPT-22859","PROOF_CUSTODY","NEXT_WORK","Use this comparison on the next real task. Build HELPER_VALUE_COMPARISON_TASK_LEDGER_TEMPLATE_20260528.md only if future measurement is requested.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/HELPER_VALUE_COMPARISON_BASELINE_REPORT_LOCK_RECEIPT_20260528.txt"
"CONCEPT-25962","PROOF_CUSTODY","NEXT_WORK","Use this proved controller as the working base for the next bounded source-wash run or for a later V2 helper improvement only after a specific need appears.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/SOURCE_WASH_FULL_CYCLE_V1_3_PROOF_CARD_20260529.md"
"CONCEPT-04074","PROOF_CUSTODY","NEXT_WORK","Use this set as support for tuned behavior and proof-by-next-movement. The house should not prove maturity by explaining more machinery. It should prove maturity by moving cleaner.","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/RECEIPTS/ROOT_DOOR_WASH_RESONANCE_PETERSON_RECEIPT_20260525_062155.md"
"CONCEPT-27999","PROOF_CUSTODY","NEXT_WORK","Use this template on the next suitable helper/report output or run tiny proof-selection for House Keyring Graph.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_LOCK_RECEIPT_20260528.txt"
"CONCEPT-18252","PROOF_CUSTODY","NEXT_WORK","Use this template on the next suitable save route or proof-test the next candidate mechanism.","1","1","Jxhnny_Kl33N_Seedz/PROOF_HISTORY/LANE_LOCKED_SAVE_MANIFEST_TEMPLATE_LOCK_RECEIPT_20260528.txt"
"CONCEPT-00194","PROOF_CUSTODY","NEXT_WORK","Use this when the user asks for deep source work, house-fit reports, broad review, Think Tank, cross-exam, “use all rooms,” “notes on a rope,” or serious project artifact writing.","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/SOFT_SUIT_THREE_PASS_AUTO_LINK_CARD_V1.md"
"CONCEPT-24272","PROOF_CUSTODY","NEXT_WORK","Use YIELD when user judgment, approval, lookup, inspection, or verification is needed.","1","1","Jxhnny_Kl33N_Seedz/CORE_GUIDE_BACKUPS/CORE_GUIDES_BEFORE_GATE_EVIDENCE_HOW_FOUND_DOCTRINE_WASH_20260524_043525/CLEAN_SEED_ALIGNMENT_CHECK.txt"
"CONCEPT-07464","PROOF_CUSTODY","NEXT_WORK","User opens a remote-door/security cleanup pass, or any future save touches remote-door receipts,","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/TODO/TODO_REMOTE_DOOR_TOKEN_TRACKING_SECURITY_AUDIT_20260524.md"
"CONCEPT-08846","PROOF_CUSTODY","NEXT_WORK","using next winter, and I'll forget about","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/You CAN Brainwash YOURSELF To Succeed! #psychologyfacts #humanbehavior_2026-05-27_00-47-42.txt"
"CONCEPT-34688","PROOF_CUSTODY","NEXT_WORK","Using only entry path + helper registry + proof index + current next-work card,","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_03.txt"
"CONCEPT-26567","PROOF_CUSTODY","NEXT_WORK","V1.1 separates Work Shed exact-force-add targets from manifest/receipt files. It writes and hashes content first, writes/hashes manifest next, writes/hashes receipt after that, then stages and verifies the exact staged set.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/SCALE_STEP_CHAIN_PROOF_REVIEW_V1_FAILURE_POWERPLAY_CRIME_SCENE_20260530.md"
"CONCEPT-09388","PROOF_CUSTODY","NEXT_WORK","want to talk about it as one of the next","1","1","_LOCAL_CUSTODY_AND_RECEIPTS/ROOT_LOOSE_DOCS_20260530_200709/John Doerr Ideas are easy, execution is everything._2026-05-28_14-21-07.txt"
"CONCEPT-05769","PROOF_CUSTODY","NEXT_WORK","warning title -> expected/noisy/blocker-adjacent/danger -> next check -> proof needed","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_03.txt"
"CONCEPT-29134","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/FRESHNESS_DECAY_LABELS_TINY_PROOF_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_215109_LOCK_SAVE_FRESHNESS_DECAY_LABELS_TINY_PROOF_V1.ps1.md"
"CONCEPT-10219","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_BLOCKER_DIRTY_STATE_CUSTODY_V1_UNIQUE_20260531_0735/20260531_054941/CODING_ROOM_SAVE_DIRTY_STATE_DIFF_NUMSTAT_V1_UNIQUE_20260531_0735_20260531_054941.txt"
"CONCEPT-26084","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TINY_PROOF_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_212343_LOCK_SAVE_HELPER_OUTPUT_SHAPE_CONTRACT_TINY_PROOF_V1.ps1.md"
"CONCEPT-11077","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/HOUSE_KEYRING_GRAPH_ONE_CHAIN_TINY_PROOF_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_214657_LOCK_SAVE_HOUSE_KEYRING_GRAPH_ONE_CHAIN_TINY_PROOF_V1.ps1.md"
"CONCEPT-23304","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/HOUSE_KEYRING_GRAPH_TINY_PROOF_SELECTION_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_212814_LOCK_SAVE_HOUSE_KEYRING_GRAPH_TINY_PROOF_SELECTION_V1.ps1.md"
"CONCEPT-00117","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/LANE_LOCKED_MANIFEST_STAGING_TINY_PROOF_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210658_LOCK_SAVE_LANE_LOCKED_MANIFEST_TINY_PROOF_V1.ps1.md"
"CONCEPT-01059","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/LANE_LOCKED_SAVE_MANIFEST_TEMPLATE_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210919_LOCK_SAVE_LANE_LOCKED_SAVE_MANIFEST_TEMPLATE_V1.ps1.md"
"CONCEPT-09291","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/LIVE_CARRY_COMPRESSION_TINY_PROOF_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_211738_REPAIR_LOCK_SAVE_LIVE_CARRY_COMPRESSION_TINY_PROOF_V1.2.ps1.md"
"CONCEPT-09782","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/SCRATCH_AND_SNIFF_GATE_AUDIT_PARSER_LENS_CANDIDATE_RULE_20260528_005900.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_010009_SAVE_AND_PUSH_SCRATCH_SNIFF_GATE_AUDIT_PARSER_LENS_BRANCH_PROOF_V1.ps1.md"
"CONCEPT-15519","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'BRAIN_LEARNING/WAYFINDING_SAVE_SELECTION_TINY_PROOF_20260528.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_215600_LOCK_SAVE_WAYFINDING_SAVE_SELECTION_TINY_PROOF_V1.ps1.md"
"CONCEPT-33982","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'COMMAND_CENTER/README_START_HERE.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_BLOCKER_DIRTY_STATE_CUSTODY_V1_UNIQUE_20260531_0735/20260531_054941/CODING_ROOM_SAVE_DIRTY_STATE_DIFF_NUMSTAT_V1_UNIQUE_20260531_0735_20260531_054941.txt"
"CONCEPT-33752","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'HOUSE_WORK/ASSISTANT_PATH/ASSISTANT_ENTRY_PATH_CANDIDATE_V1.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_BLOCKER_DIRTY_STATE_CUSTODY_V1_UNIQUE_20260531_0735/20260531_054941/CODING_ROOM_SAVE_DIRTY_STATE_DIFF_NUMSTAT_V1_UNIQUE_20260531_0735_20260531_054941.txt"
"CONCEPT-39466","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'HOUSE_WORK/TODO/SCRATCH_AND_SNIFF_NEXT_WORK_20260528_005900.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_010009_SAVE_AND_PUSH_SCRATCH_SNIFF_GATE_AUDIT_PARSER_LENS_BRANCH_PROOF_V1.ps1.md"
"CONCEPT-27862","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/SCRATCH_AND_SNIFF_GATE_AUDIT_PARSER_LENS_RULE_CANDIDATE_20260528_005900.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_010009_SAVE_AND_PUSH_SCRATCH_SNIFF_GATE_AUDIT_PARSER_LENS_BRANCH_PROOF_V1.ps1.md"
"CONCEPT-28484","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/AFTER_RUN_BREADCRUMB_WASH_LEAP_CLOSE_IGNORED_PATH_MANIFEST_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_233214_LOCK_SAVE_AFTER_RUN_BREADCRUMB_WASH_LEAP_CLOSE_V1.2.ps1.md"
"CONCEPT-29851","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/CURRENT_CHAIN_CLOSE_HOLD_CHECK_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_215839_LOCK_SAVE_CURRENT_CHAIN_CLOSE_HOLD_CHECK_V1.ps1.md"
"CONCEPT-17961","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/FRESHNESS_DECAY_LABELS_TINY_PROOF_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_215109_LOCK_SAVE_FRESHNESS_DECAY_LABELS_TINY_PROOF_V1.ps1.md"
"CONCEPT-26285","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/FRESHNESS_LABELS_USE_NEXT_ROUTE_SELECTION_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_215356_LOCK_SAVE_FRESHNESS_LABELS_USE_NEXT_ROUTE_SELECTION_V1.ps1.md"
"CONCEPT-36879","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_BURDEN_VALUE_RUBRIC_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_222124_LOCK_SAVE_HELPER_BURDEN_VALUE_RUBRIC_V1.ps1.md"
"CONCEPT-31221","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_212622_LOCK_SAVE_HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_V1.ps1.md"
"CONCEPT-10887","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_OUTPUT_SHAPE_CONTRACT_TINY_PROOF_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_212343_LOCK_SAVE_HELPER_OUTPUT_SHAPE_CONTRACT_TINY_PROOF_V1.ps1.md"
"CONCEPT-19166","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_RUBRIC_CURRENT_REPLAY_PLAN_01_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_222730_LOCK_SAVE_HELPER_RUBRIC_CURRENT_REPLAY_PLAN_01_V1.ps1.md"
"CONCEPT-36444","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_RUBRIC_OLD_TASK_SAMPLE_SCORE_01_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_222355_LOCK_SAVE_HELPER_RUBRIC_OLD_TASK_SAMPLE_SCORE_01_V1.ps1.md"
"CONCEPT-18343","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_TASK_LEDGER_AND_SOFT_SUIT_REPORT_ROUTE_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_220828_LOCK_SAVE_HELPER_TASK_LEDGER_AND_SOFT_SUIT_REPORT_ROUTE_V1.ps1.md"
"CONCEPT-38551","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_VALUE_AUDIT_AND_HELPER_SEAT_LEDGER_IGNORED_PATH_MANIFEST_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_233901_LOCK_SAVE_HELPER_VALUE_AUDIT_AND_SEAT_LEDGER_V1.ps1.md"
"CONCEPT-28688","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_VALUE_AUDIT_AND_HELPER_SEAT_LEDGER_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_233901_LOCK_SAVE_HELPER_VALUE_AUDIT_AND_SEAT_LEDGER_V1.ps1.md"
"CONCEPT-26306","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HELPER_VALUE_COMPARISON_BASELINE_REPORT_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_220411_LOCK_SAVE_HELPER_VALUE_COMPARISON_BASELINE_REPORT_V1.ps1.md"
"CONCEPT-40471","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HOUSE_KEYRING_GRAPH_ONE_CHAIN_TINY_PROOF_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_214657_LOCK_SAVE_HOUSE_KEYRING_GRAPH_ONE_CHAIN_TINY_PROOF_V1.ps1.md"
"CONCEPT-20020","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/HOUSE_KEYRING_GRAPH_TINY_PROOF_SELECTION_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_212814_LOCK_SAVE_HOUSE_KEYRING_GRAPH_TINY_PROOF_SELECTION_V1.ps1.md"
"CONCEPT-02949","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/KEYRING_LEVEL0_USE_NEXT_MECHANISM_SELECTION_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_214905_LOCK_SAVE_KEYRING_LEVEL0_USE_NEXT_MECHANISM_SELECTION_V1.ps1.md"
"CONCEPT-26880","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/LANE_LOCKED_MANIFEST_STAGING_TINY_PROOF_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210658_LOCK_SAVE_LANE_LOCKED_MANIFEST_TINY_PROOF_V1.ps1.md"
"CONCEPT-24146","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/LANE_LOCKED_SAVE_MANIFEST_TEMPLATE_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210919_LOCK_SAVE_LANE_LOCKED_SAVE_MANIFEST_TEMPLATE_V1.ps1.md"
"CONCEPT-19844","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/LIVE_CARRY_COMPRESSION_TINY_PROOF_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_211738_REPAIR_LOCK_SAVE_LIVE_CARRY_COMPRESSION_TINY_PROOF_V1.2.ps1.md"
"CONCEPT-14644","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/POWERSHELL_CODE_GATE_PARSE_FIRST_RULE_RECEIPT_20260527_194115.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260527_194114_SAVE_POWERSHELL_CODE_GATE_RULE_V1.1.ps1.md"
"CONCEPT-35052","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/SCRATCH_AND_SNIFF_GATE_AUDIT_PARSER_LENS_BRANCH_PROOF_20260528_005900.md', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_010009_SAVE_AND_PUSH_SCRATCH_SNIFF_GATE_AUDIT_PARSER_LENS_BRANCH_PROOF_V1.ps1.md"
"CONCEPT-37421","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/SOURCE_TO_HOUSE_COMPARISON_LAYER_ADDENDUM_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210028_LOCK_SAVE_SOURCE_TO_HOUSE_COMPARISON_LAYER_ADDENDUM_V1.ps1.md"
"CONCEPT-02686","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/SOURCE_TO_HOUSE_MECHANISM_EXTRACTION_REPORT_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_210328_LOCK_SAVE_SOURCE_TO_HOUSE_MECHANISM_EXTRACTION_REPORT_V1.ps1.md"
"CONCEPT-03473","PROOF_CUSTODY","NEXT_WORK","warning: in the working copy of 'PROOF_HISTORY/WAYFINDING_SAVE_SELECTION_TINY_PROOF_LOCK_RECEIPT_20260528.txt', LF will be replaced by CRLF the next time Git touches it","1","1","_MISC_DRAWER/READ_REPORTS/POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260528_215600_LOCK_SAVE_WAYFINDING_SAVE_SELECTION_TINY_PROOF_V1.ps1.md"
"CONCEPT-23011","PROOF_CUSTODY","NEXT_WORK","Warnings tell the next reader what to verify.","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/013_HOUSE_WAYFINDING_PROOF_MEMORY_SYSTEM_THINK_TANK_V1.md_CHUNK_03.txt"
