"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-26412","SOURCE_INTAKE_RESEARCH","REFERENCE","V1.1 passed Code Gate under pwsh, but the live command used Windows PowerShell through `powershell -File`.","1","1","_TOOLS_AND_SCRIPTS/SOURCE_TO_HOUSE_INTAKE_FAMILY_20260530/VERSIONS/SOURCE_TO_HOUSE_INTAKE_V1.2/SOURCE_TO_HOUSE_INTAKE_V1.2_REPAIR_NOTE.md"
"CONCEPT-18855","SOURCE_INTAKE_RESEARCH","REFERENCE","-Verdict ""PASS - fake local return intake route proved"" `","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/RUN_LOCAL_CODE_WORKBENCH_ENGINE_SLOT_TINY_TEST_V0.1.ps1"
"CONCEPT-30685","SOURCE_INTAKE_RESEARCH","REFERENCE","Verdict: **GOOD SOURCE ORE / STRONG MODEL FIT / NOT DOCTRINE.**","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/Sugrue.txt"
"CONCEPT-26976","SOURCE_INTAKE_RESEARCH","REFERENCE","VERSION CHAIN","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/YvyUdcVk_gA/FRAME_HYGIENE_WORK_ORDER_PACKAGE_20260522/02_LINKING_SYSTEM/VERSION_CHAIN_20260522.md"
"CONCEPT-35755","SOURCE_INTAKE_RESEARCH","REFERENCE","very much run out of room here. That'd","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/w4HWSqnnzEo/TRANSCRIPT_CLEAN_FULL_w4HWSqnnzEo.txt"
"CONCEPT-08262","SOURCE_INTAKE_RESEARCH","REFERENCE","W3C PROV gives provenance shape: entities, activities, and agents. In the house: file equals entity; wash/save/helper run equals activity; assistant/user/tool equals agent.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/FILE_THINKING_LANE_RESEARCH_NOTES_V1_20260529.md"
"CONCEPT-00727","SOURCE_INTAKE_RESEARCH","REFERENCE","walked into a room where you were","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/ET0o9zL3BDs/TRANSCRIPT_CLEAN_REPAIRED_ET0o9zL3BDs.txt"
"CONCEPT-19288","SOURCE_INTAKE_RESEARCH","REFERENCE","want to have a look at that mind map in","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/w4HWSqnnzEo/TRANSCRIPT_CLEAN_FULL_w4HWSqnnzEo.txt"
"CONCEPT-21746","SOURCE_INTAKE_RESEARCH","REFERENCE","Watts belongs in the house as a source-ore lens for false-boundary and map-territory work, not as doctrine.","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/REPORTS/ALAN_WATTS_DEEP_RESEARCH_CAPTURE_20260524.md"
"CONCEPT-11949","SOURCE_INTAKE_RESEARCH","REFERENCE","What is the source fact?","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/talbot.txt"
"CONCEPT-37905","SOURCE_INTAKE_RESEARCH","REFERENCE","What should remain unknown?","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/FIT DECISION.txt"
"CONCEPT-27279","SOURCE_INTAKE_RESEARCH","REFERENCE","What source object is actually present?","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/FIT DECISION.txt"
"CONCEPT-01624","SOURCE_INTAKE_RESEARCH","REFERENCE","What this should not duplicate:","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/001_BREAK_ROOM_LOCKER_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-21340","SOURCE_INTAKE_RESEARCH","REFERENCE","Wheeler's influence, the action principle, and multiple representations. Source:","1","1","Jxhnny_Kl33N_Seedz/RESEARCH_PACKETS/FEYNMAN_20260524_DEEP_WASH/01_RICHARD_FEYNMAN_DEEP_RESEARCH_PAPER_WASHED_20260524.md"
"CONCEPT-36850","SOURCE_INTAKE_RESEARCH","REFERENCE","When “deep dive” becomes endless intellectual stimulation with no action shape, that can become aesthetic analysis.","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/RoyMasters.txt"
"CONCEPT-35195","SOURCE_INTAKE_RESEARCH","REFERENCE","When you introduce a subject like blue and say, “not symbolic, what is it,” I should stop the old symbolic lane immediately and reclassify the object before answering.","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/issues.txt"
"CONCEPT-34243","SOURCE_INTAKE_RESEARCH","REFERENCE","Which current wayfinding files matter, what role do they play, and what should not be assumed?","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/006_FILE_REGISTRY_SEED_REVIEW_V1.md_CHUNK_01.txt"
"CONCEPT-21499","SOURCE_INTAKE_RESEARCH","REFERENCE","whole house gate","1","1","_SOURCE_RESEARCH_NOTES/whole house gate.txt"
"CONCEPT-34552","SOURCE_INTAKE_RESEARCH","REFERENCE","Why I feel that way: front doors should orient and stop wrong movement. They should not become storage rooms.","1","1","_SOURCE_RESEARCH_NOTES/MULENOTES_ASSISTANT_CRITIQUE_AND_HELPER_ORDER_20260530/assistant-pasted-text.txt"
"CONCEPT-02460","SOURCE_INTAKE_RESEARCH","REFERENCE","Why I feel that way: the ledger is the heartbeat. A stale heartbeat causes false confidence.","1","1","_SOURCE_RESEARCH_NOTES/MULENOTES_ASSISTANT_CRITIQUE_AND_HELPER_ORDER_20260530/assistant-pasted-text.txt"
"CONCEPT-09602","SOURCE_INTAKE_RESEARCH","REFERENCE","why the concept belongs and what is not promoted.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/INDEXES/INTAKE_KEY_CODE_WORKING_RULE_MAP_V1_20260530.md"
"CONCEPT-34173","SOURCE_INTAKE_RESEARCH","REFERENCE","WHY THIS SOURCE MATTERS","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/DREAMFORGE_REENTRY_20260529/ADDENDUM_ATT_9_CRITERIA_TRAINING_MODULES_20260529/DREAMFORGE_ATT_9_CRITERIA_TRAINING_MODULES_INTAKE_20260529.md"
"CONCEPT-40965","SOURCE_INTAKE_RESEARCH","REFERENCE","Wn qgHg5JhE FULL TRANSCRIPT PACKAGE","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/Wn-qgHg5JhE/ARCHIVE/Wn-qgHg5JhE_FULL_TRANSCRIPT_PACKAGE.zip"
"CONCEPT-20958","SOURCE_INTAKE_RESEARCH","REFERENCE","Would make the house feel like every breath needs a gate.","1","1","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/003_CENTER_ROOM_COMMONS_JOB_DEFINITION_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-24257","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host ""Boundary: local user tool only; no repo save; no dashboard; no automation; no helper build.""","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/YOUTUBE_TRANSCRIPT_DESKTOP_TOOL_MIN_HELPER_V1.ps1"
"CONCEPT-39641","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host ""Helper: $HelperName""","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/YOUTUBE_TRANSCRIPT_DESKTOP_TOOL_MIN_HELPER_V1.1.1.ps1"
"CONCEPT-33887","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host ""LEGACY LINK INTAKE STOPPED: $Message"" -ForegroundColor Red","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/INTAKE_LEGACY_HELPER_LINKS_WEAK_PC_V1.ps1"
"CONCEPT-24345","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host ""LOCAL CODE WORKBENCH ADAPTER INTAKE BLOCKED: $Message"" -ForegroundColor Red","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/EXPAND_LOCAL_CODE_WORKBENCH_ADAPTER_INTAKE_LAYER_V0.1.ps1"
"CONCEPT-06956","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host ""LOCAL CODE WORKBENCH ADAPTER INTAKE LAYER COMPLETE"" -ForegroundColor Green","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/EXPAND_LOCAL_CODE_WORKBENCH_ADAPTER_INTAKE_LAYER_V0.1.ps1"
"CONCEPT-09528","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host ""YOUTUBE TRANSCRIPT DESKTOP TOOL MIN HELPER $HelperVersion""","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/YOUTUBE_TRANSCRIPT_DESKTOP_TOOL_MIN_HELPER_V1.1.1.ps1"
"CONCEPT-09957","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host ""YOUTUBE TRANSCRIPT DESKTOP TOOL MIN HELPER V1""","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/YOUTUBE_TRANSCRIPT_DESKTOP_TOOL_MIN_HELPER_V1.ps1"
"CONCEPT-33164","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host (""SELECTED LEGACY LINK PATTERN INTAKE STOPPED: {0}"" -f $Message) -ForegroundColor Red","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/INTAKE_SELECTED_LEGACY_LINKS_PATTERN_REPEAT_V1.2.ps1"
"CONCEPT-35201","SOURCE_INTAKE_RESEARCH","REFERENCE","Write-Host (""SELECTED LEGACY LINK REPEAT INTAKE STOPPED: {0}"" -f $Message) -ForegroundColor Red","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/INTAKE_SELECTED_LEGACY_LINKS_REPEAT_MEMORY_V1.3.ps1"
"CONCEPT-29753","SOURCE_INTAKE_RESEARCH","REFERENCE","Yes. We can set out to find them, but we should not claim “all” too early. Better shape:","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/notes.txt"
"CONCEPT-13154","SOURCE_INTAKE_RESEARCH","REFERENCE","You asked for a clean road from your house to the store. I started building a garage door opener, automatic driveway gate, GPS shortcut, and remote-start car before proving the road was paved. Then when the trip failed, nobody knew whether the road, car, remote, gate, or GPS was the problem.","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_TRANSCRIPT_BACKLOG_20260526_003545/to_be_considered.txt"
"CONCEPT-25942","SOURCE_INTAKE_RESEARCH","REFERENCE","YOU GOT MAIL ROOT DROP INTAKE AND NERVE SIGNAL WASH","1","1","Jxhnny_Kl33N_Seedz/COMMAND_CENTER/CURRENT_CONTEXT_CART/YOU_GOT_MAIL__ROOT_DROP_INTAKE_AND_NERVE_SIGNAL_WASH_20260524_092335.md"
"CONCEPT-05241","SOURCE_INTAKE_RESEARCH","REFERENCE","you it doesn't feel good later. It's like I taught a force once on how to tell if you're in a conversation with a psychopath. We and of course you can't I mean there it's hard but we went through this big checklist but one of the big ones on there was if you feel fantastic during the conversation everything feels great and then you you stop the conversation ...","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/Wn-qgHg5JhE/CHUNKS/TRANSCRIPT_CHUNK_002_Wn-qgHg5JhE.txt"
"CONCEPT-34168","SOURCE_INTAKE_RESEARCH","REFERENCE","You were right: the previous answer skimmed. It treated Chase Hughes as “high-voltage source ore” and then moved too quickly into house placement. That was correct as a boundary, but too shallow as research. The deeper read is that Chase is not just another behavior/influence source. He sits at the intersection of several high-pressure fields: behavior profi...","1","1","Jxhnny_Kl33N_Seedz/SOURCE_ORE/USER_DROPS/ROOT_DOOR_CLEAR_BIG_BOY_SET_20260525_032347/bigger_boy_chat.txt"
"CONCEPT-36245","SOURCE_INTAKE_RESEARCH","REFERENCE","you were standing, what the room smelled","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/ET0o9zL3BDs/TRANSCRIPT_CLEAN_REPAIRED_ET0o9zL3BDs.txt"
"CONCEPT-15640","SOURCE_INTAKE_RESEARCH","REFERENCE","You’re right. The prior version was still too soft. It named the missing gate but did not build the machinery. It did not define the house-level invariants, did not show how the gate detects existing contamination, did not separate whole-house sovereignty from Final Judge cleanly enough, and did not give the planets a real governing protocol.","1","1","_SOURCE_RESEARCH_NOTES/whole house gate.txt"
"CONCEPT-23119","SOURCE_INTAKE_RESEARCH","REFERENCE","YOUTUBE BRAINWASH SELF SUCCESS TRANSCRIPT SOURCE","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SOURCE_MATERIAL/TRANSCRIPTS/YOUTUBE_BRAINWASH_SELF_SUCCESS_TRANSCRIPT_SOURCE_20260527.md"
"CONCEPT-29436","SOURCE_INTAKE_RESEARCH","REFERENCE","YT TRANSCRIPT FULL READ NOTES AND BUILD FIT","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_NOTES/YT_TRANSCRIPT_FULL_READ_NOTES_AND_BUILD_FIT_20260524.md"
"CONCEPT-12151","SOURCE_INTAKE_RESEARCH","REFERENCE","YvyUdcVk gA FRAME HYGIENE WORK ORDER PACKAGE LOCAL","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/YvyUdcVk_gA/FRAME_HYGIENE_WORK_ORDER_PACKAGE_20260522/06_PACKAGE_ARCHIVE/YvyUdcVk_gA_FRAME_HYGIENE_WORK_ORDER_PACKAGE_20260522_LOCAL.zip"
"CONCEPT-17180","SOURCE_INTAKE_RESEARCH","REFERENCE","YvyUdcVk gA FULL TRANSCRIPT PACKAGE","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/YvyUdcVk_gA_FULL_TRANSCRIPT_PACKAGE.zip"
"CONCEPT-19483","SOURCE_INTAKE_RESEARCH","REFERENCE","YvyUdcVk gA FULL TRANSCRIPT PACKAGE FIXED","1","1","_SOURCE_RESEARCH_NOTES/LOCAL_PERSON_RESEARCH_ROOM_20260524/TRANSCRIPT_FILES/YT_TRANSCRIPTS/YvyUdcVk_gA_FULL_TRANSCRIPT_PACKAGE_FIXED.zip"
"CONCEPT-15277","TOOLS_HARNESS_RUNNERS","REFERENCE","'        $contentLines = @(Get-Content -LiteralPath $source -TotalCount $MaxLinesPerSource)',","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/REPAIR_LOCAL_CODE_WORKBENCH_CONTEXT_TOOL_V0.1.ps1"
"CONCEPT-13496","TOOLS_HARNESS_RUNNERS","REFERENCE","'    $exists = Test-Path -LiteralPath $source -PathType Leaf',","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/REPAIR_LOCAL_CODE_WORKBENCH_CONTEXT_TOOL_V0.1.ps1"
"CONCEPT-03984","TOOLS_HARNESS_RUNNERS","REFERENCE","'    [void]$lines.Add(""### $source"")',","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/REPAIR_LOCAL_CODE_WORKBENCH_CONTEXT_TOOL_V0.1.ps1"
"CONCEPT-03341","TOOLS_HARNESS_RUNNERS","REFERENCE","- **CODE-GATED** means the helper passed the local Code Gate on the user's machine.","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/HELPER_FILE_LOGIC_RULE_SAVE_PACKET_V1/SAVE_HELPER_FILE_LOGIC_RULE_V1.ps1"
"CONCEPT-17354","TOOLS_HARNESS_RUNNERS","REFERENCE","- `Menu suppressed for Code Gate: PASS`","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/VOICE_READER_CLEAN_STOP_AND_SCRATCH_SNIFF_CAPTURE_V1/VOICE_READER_HELPER_CLEAN_CLEARANCE_STATUS_V1.md"
"CONCEPT-38686","TOOLS_HARNESS_RUNNERS","REFERENCE","- a note should quiet down but still needs a path back to source truth;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ROPE_CUT_RUNNER_TRACE_TO_ROOT_RULE_20260524.md"
"CONCEPT-18144","TOOLS_HARNESS_RUNNERS","REFERENCE","- Allow only exact expected residual paths.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/SAVE_SCRIPT_FINAL_STATUS_NOT_CLEAN_RECOVERY_RULE_20260530.md"
"CONCEPT-36127","TOOLS_HARNESS_RUNNERS","REFERENCE","- change Code Gate policy;","1","1","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__RAINBOW_ROAD_ENTRY_RULE_V1.md"
"CONCEPT-26289","TOOLS_HARNESS_RUNNERS","REFERENCE","- change save policy;","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/WRITE_CODE_GATE_V14_ALLOW_SWITCH_FORWARDING_FIX_CARD_V1.ps1"
"CONCEPT-34867","TOOLS_HARNESS_RUNNERS","REFERENCE","- Code Gate parser passed.","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/VOICE_READER_CLEAN_STOP_AND_SCRATCH_SNIFF_CAPTURE_V1/VOICE_READER_HELPER_CLEAN_CLEARANCE_STATUS_V1.md"
"CONCEPT-18137","TOOLS_HARNESS_RUNNERS","REFERENCE","- Code Gate PASS is not job PASS;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_RULE_20260530.md"
"CONCEPT-22908","TOOLS_HARNESS_RUNNERS","REFERENCE","- Code Gate PASS WITH WATCH.","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/VOICE_READER_CLEAN_STOP_AND_SCRATCH_SNIFF_CAPTURE_V1/VOICE_READER_HELPER_CLEAN_CLEARANCE_STATUS_V1.md"
"CONCEPT-12767","TOOLS_HARNESS_RUNNERS","REFERENCE","- Code Gate pastebacks;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_20260528.md"
"CONCEPT-20806","TOOLS_HARNESS_RUNNERS","REFERENCE","- Code Gate runner changes;","1","1","_CHAT_DROPS/ROOT_CLEANOUT_DROP_COPY_20260530_200513/CHAT_DROP_COPY__RAINBOW_ROAD_ENTRY_RULE_V1.md"
"CONCEPT-06423","TOOLS_HARNESS_RUNNERS","REFERENCE","- Code Gate;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/SOFT_SUIT_REPORT_PASTEBACK_NEXT_CODE_RULE_20260528.md"
"CONCEPT-14949","TOOLS_HARNESS_RUNNERS","REFERENCE","- confirmation that the gate was put back or that the temporary condition ended.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/POWERSHELL_FRONT_GATE_NO_DEFAULT_BYPASS_AND_DOCUMENT_NOT_TERMINAL_RULE_20260529.md"
"CONCEPT-18973","TOOLS_HARNESS_RUNNERS","REFERENCE","- criteria clarification source;","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SAVE_DREAMFORGE_ATT_ADDENDUM_V1.ps1"
"CONCEPT-16119","TOOLS_HARNESS_RUNNERS","REFERENCE","- current gate","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/FULL_WASH_CYCLE_HELPER_HARNESS_SPEC_V1_20260529.md"
"CONCEPT-33595","TOOLS_HARNESS_RUNNERS","REFERENCE","- Deleting source truth.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/ROPE_CUT_RUNNER_TRACE_TO_ROOT_RULE_20260524.md"
"CONCEPT-34164","TOOLS_HARNESS_RUNNERS","REFERENCE","- direct code reuse before Code Gate and dry test","1","1","_MISC_DRAWER/READ_REPORTS/FOCUSED_LEGACY_HELPER_PART_FIT_CARD_V1_20260527_224007.md"
"CONCEPT-40358","TOOLS_HARNESS_RUNNERS","REFERENCE","- downloaded .ps1 helper files;","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/WRITE_LOCAL_HELPERS_STATUS_NOT_CODE_V1.ps1"
"CONCEPT-10956","TOOLS_HARNESS_RUNNERS","REFERENCE","- editing one save script while leaving the save-order generator pattern broken;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOWER_LEVEL_ERROR_POWERPLAY_FREEZE_RULE_20260530.md"
"CONCEPT-38638","TOOLS_HARNESS_RUNNERS","REFERENCE","- exit code 0 for Code Gate probe;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/PROBE_SAFE_TARGET_RULE_20260530.md"
"CONCEPT-26556","TOOLS_HARNESS_RUNNERS","REFERENCE","- expected partial from the same failed save;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/SAVE_SCRIPT_EXPECTED_PARTIAL_DIRTY_RECOVERY_RULE_20260529.md"
"CONCEPT-25363","TOOLS_HARNESS_RUNNERS","REFERENCE","- helper purpose cards;","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/WRITE_LOCAL_HELPERS_STATUS_NOT_CODE_V1.ps1"
"CONCEPT-24812","TOOLS_HARNESS_RUNNERS","REFERENCE","- helper status cards;","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/WRITE_LOCAL_HELPERS_STATUS_NOT_CODE_V1.ps1"
"CONCEPT-29597","TOOLS_HARNESS_RUNNERS","REFERENCE","- helper versions improved through failure;","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/VOICE_READER_CLEAN_STOP_AND_SCRATCH_SNIFF_CAPTURE_V1/SCRATCH_AND_SNIFF_START_CARD_V1.md"
"CONCEPT-12263","TOOLS_HARNESS_RUNNERS","REFERENCE","- no Code Gate run at first;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_RUBRIC_OLD_TASK_SAMPLE_SCORE_01_20260528.md"
"CONCEPT-35947","TOOLS_HARNESS_RUNNERS","REFERENCE","- no delete/move authority;","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SETUP_LOCAL_CODE_WORKBENCH_V0.2.ps1"
"CONCEPT-38141","TOOLS_HARNESS_RUNNERS","REFERENCE","- No helper pretending to decide doctrine.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/SOURCE_WASH_FULL_CYCLE_HARNESS_V1_20260529.md"
"CONCEPT-11793","TOOLS_HARNESS_RUNNERS","REFERENCE","- no helper/product/model name contamination.","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SETUP_LOCAL_CODE_WORKBENCH_V0.2.ps1"
"CONCEPT-12269","TOOLS_HARNESS_RUNNERS","REFERENCE","- no overriding Code Gate;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_STABILITY_GOVERNOR_V1_20260529.md"
"CONCEPT-01436","TOOLS_HARNESS_RUNNERS","REFERENCE","- no strong boundary between command, script, and explanation.","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_RUBRIC_OLD_TASK_SAMPLE_SCORE_01_20260528.md"
"CONCEPT-39564","TOOLS_HARNESS_RUNNERS","REFERENCE","- not a Code Gate parser failure","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/POWERSHELL_EMPTY_CONTENT_WRITE_BLOCKED_RULE_20260530.md"
"CONCEPT-15331","TOOLS_HARNESS_RUNNERS","REFERENCE","- not a source text failure","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/POWERSHELL_EMPTY_CONTENT_WRITE_BLOCKED_RULE_20260530.md"
"CONCEPT-38868","TOOLS_HARNESS_RUNNERS","REFERENCE","- Recent Code Gate reports read: 83","1","1","_MISC_DRAWER/READ_REPORTS/CODE_GATE_RULING_QUALITY_AND_RULE_EXPANSION_AUDIT_V1_20260528_004845.md"
"CONCEPT-39777","TOOLS_HARNESS_RUNNERS","REFERENCE","- replace Code Gate;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_20260528.md"
"CONCEPT-36299","TOOLS_HARNESS_RUNNERS","REFERENCE","- run Code Gate:","1","1","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/SETUP_LOCAL_CODE_WORKBENCH_V0.2.ps1"
"CONCEPT-05169","TOOLS_HARNESS_RUNNERS","REFERENCE","- save-script outputs;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_OUTPUT_SHAPE_CONTRACT_TEMPLATE_20260528.md"
"CONCEPT-11328","TOOLS_HARNESS_RUNNERS","REFERENCE","- script helper;","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOWER_LEVEL_ERROR_POWERPLAY_FREEZE_RULE_20260530.md"
"CONCEPT-15538","TOOLS_HARNESS_RUNNERS","REFERENCE","- source","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/FULL_WASH_CYCLE_HELPER_HARNESS_SPEC_V1_20260529.md"
